window_id,subject,window_index,nominal_start_s,nominal_end_s,real_start_s,real_end_s,activity_label,sync_devices,devices_present,ecg_lead,ecg_path,acc_chest_path,ppg_wrist_path,chest_motion_mg,chest_motion_std_mg,is_zero_padded,ecg_pad_fraction,acc_chest_pad_fraction,ppg_wrist_pad_fraction
KF93_w0058,KF93,58,675.0,685.0,675.0,685.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0058.npy,acc_chest/KF93_w0058.npy,ppg_wrist/KF93_w0058.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0059,KF93,59,685.0,695.0,685.0,695.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0059.npy,acc_chest/KF93_w0059.npy,ppg_wrist/KF93_w0059.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0060,KF93,60,695.0,705.0,695.0,705.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0060.npy,acc_chest/KF93_w0060.npy,ppg_wrist/KF93_w0060.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0061,KF93,61,705.0,715.0,705.0,715.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0061.npy,acc_chest/KF93_w0061.npy,ppg_wrist/KF93_w0061.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0062,KF93,62,715.0,725.0,715.0,725.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0062.npy,acc_chest/KF93_w0062.npy,ppg_wrist/KF93_w0062.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0063,KF93,63,725.0,735.0,725.0,735.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0063.npy,acc_chest/KF93_w0063.npy,ppg_wrist/KF93_w0063.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0064,KF93,64,735.0,745.0,735.0,745.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0064.npy,acc_chest/KF93_w0064.npy,ppg_wrist/KF93_w0064.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0065,KF93,65,745.0,755.0,745.0,755.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0065.npy,acc_chest/KF93_w0065.npy,ppg_wrist/KF93_w0065.npy,0.844,16.798,False,0.0,0.0,0.0
KF93_w0066,KF93,66,755.0,765.0,755.0,765.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0066.npy,acc_chest/KF93_w0066.npy,ppg_wrist/KF93_w0066.npy,0.621,2.824,False,0.0,0.0,0.0
KF93_w0067,KF93,67,765.0,775.0,765.0,775.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0067.npy,acc_chest/KF93_w0067.npy,ppg_wrist/KF93_w0067.npy,0.633,2.988,False,0.0,0.0,0.0
KF93_w0068,KF93,68,775.0,785.0,775.0,785.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0068.npy,acc_chest/KF93_w0068.npy,ppg_wrist/KF93_w0068.npy,0.642,3.186,False,0.0,0.0,0.0
KF93_w0069,KF93,69,785.0,795.0,785.0,795.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0069.npy,acc_chest/KF93_w0069.npy,ppg_wrist/KF93_w0069.npy,0.632,3.281,False,0.0,0.0,0.0
KF93_w0070,KF93,70,795.0,805.0,795.0,805.0,gesticulate,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0070.npy,acc_chest/KF93_w0070.npy,ppg_wrist/KF93_w0070.npy,0.637,3.151,False,0.0,0.0,0.0
KF93_w0071,KF93,71,805.0,815.0,805.0,815.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0071.npy,acc_chest/KF93_w0071.npy,ppg_wrist/KF93_w0071.npy,0.67,3.173,False,0.0,0.0,0.0
KF93_w0072,KF93,72,815.0,825.0,815.0,825.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0072.npy,acc_chest/KF93_w0072.npy,ppg_wrist/KF93_w0072.npy,0.664,3.143,False,0.0,0.0,0.0
KF93_w0073,KF93,73,825.0,835.0,825.0,835.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0073.npy,acc_chest/KF93_w0073.npy,ppg_wrist/KF93_w0073.npy,0.634,3.121,False,0.0,0.0,0.0
KF93_w0074,KF93,74,835.0,845.0,835.0,845.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0074.npy,acc_chest/KF93_w0074.npy,ppg_wrist/KF93_w0074.npy,0.652,3.091,False,0.0,0.0,0.0
KF93_w0075,KF93,75,845.0,855.0,845.0,855.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0075.npy,acc_chest/KF93_w0075.npy,ppg_wrist/KF93_w0075.npy,0.649,2.908,False,0.0,0.0,0.0
KF93_w0076,KF93,76,855.0,865.0,855.0,865.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0076.npy,acc_chest/KF93_w0076.npy,ppg_wrist/KF93_w0076.npy,0.743,3.117,False,0.0,0.0,0.0
KF93_w0077,KF93,77,865.0,875.0,865.0,875.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0077.npy,acc_chest/KF93_w0077.npy,ppg_wrist/KF93_w0077.npy,0.774,2.825,False,0.0,0.0,0.0
KF93_w0078,KF93,78,875.0,885.0,875.0,885.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0078.npy,acc_chest/KF93_w0078.npy,ppg_wrist/KF93_w0078.npy,0.828,2.304,False,0.0,0.0,0.0
KF93_w0079,KF93,79,885.0,895.0,885.0,895.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0079.npy,acc_chest/KF93_w0079.npy,ppg_wrist/KF93_w0079.npy,0.901,2.855,False,0.0,0.0,0.0
KF93_w0080,KF93,80,895.0,905.0,895.0,905.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0080.npy,acc_chest/KF93_w0080.npy,ppg_wrist/KF93_w0080.npy,0.897,2.896,False,0.0,0.0,0.0
KF93_w0081,KF93,81,905.0,915.0,905.0,915.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0081.npy,acc_chest/KF93_w0081.npy,ppg_wrist/KF93_w0081.npy,0.897,2.221,False,0.0,0.0,0.0
KF93_w0082,KF93,82,915.0,925.0,915.0,925.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0082.npy,acc_chest/KF93_w0082.npy,ppg_wrist/KF93_w0082.npy,0.897,3.214,False,0.0,0.0,0.0
KF93_w0083,KF93,83,925.0,935.0,925.0,935.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0083.npy,acc_chest/KF93_w0083.npy,ppg_wrist/KF93_w0083.npy,0.922,3.419,False,0.0,0.0,0.0
KF93_w0084,KF93,84,935.0,945.0,935.0,945.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0084.npy,acc_chest/KF93_w0084.npy,ppg_wrist/KF93_w0084.npy,0.879,2.775,False,0.0,0.0,0.0
KF93_w0085,KF93,85,945.0,955.0,945.0,955.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0085.npy,acc_chest/KF93_w0085.npy,ppg_wrist/KF93_w0085.npy,0.887,2.674,False,0.0,0.0,0.0
KF93_w0086,KF93,86,955.0,965.0,955.0,965.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0086.npy,acc_chest/KF93_w0086.npy,ppg_wrist/KF93_w0086.npy,0.874,2.555,False,0.0,0.0,0.0
KF93_w0087,KF93,87,965.0,975.0,965.0,975.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0087.npy,acc_chest/KF93_w0087.npy,ppg_wrist/KF93_w0087.npy,0.875,2.957,False,0.0,0.0,0.0
KF93_w0088,KF93,88,975.0,985.0,975.0,985.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0088.npy,acc_chest/KF93_w0088.npy,ppg_wrist/KF93_w0088.npy,0.848,2.728,False,0.0,0.0,0.0
KF93_w0089,KF93,89,985.0,995.0,985.0,995.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0089.npy,acc_chest/KF93_w0089.npy,ppg_wrist/KF93_w0089.npy,0.901,2.359,False,0.0,0.0,0.0
KF93_w0090,KF93,90,995.0,1005.0,995.0,1005.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0090.npy,acc_chest/KF93_w0090.npy,ppg_wrist/KF93_w0090.npy,0.902,3.93,False,0.0,0.0,0.0
KF93_w0091,KF93,91,1005.0,1015.0,1005.0,1015.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0091.npy,acc_chest/KF93_w0091.npy,ppg_wrist/KF93_w0091.npy,0.916,3.895,False,0.0,0.0,0.0
KF93_w0092,KF93,92,1015.0,1025.0,1015.0,1025.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0092.npy,acc_chest/KF93_w0092.npy,ppg_wrist/KF93_w0092.npy,0.928,2.833,False,0.0,0.0,0.0
KF93_w0093,KF93,93,1025.0,1035.0,1025.0,1035.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0093.npy,acc_chest/KF93_w0093.npy,ppg_wrist/KF93_w0093.npy,1.269,17.416,False,0.0,0.0,0.0
KF93_w0094,KF93,94,1035.0,1045.0,1035.0,1045.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0094.npy,acc_chest/KF93_w0094.npy,ppg_wrist/KF93_w0094.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0095,KF93,95,1045.0,1055.0,1045.0,1055.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0095.npy,acc_chest/KF93_w0095.npy,ppg_wrist/KF93_w0095.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0096,KF93,96,1055.0,1065.0,1055.0,1065.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0096.npy,acc_chest/KF93_w0096.npy,ppg_wrist/KF93_w0096.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0097,KF93,97,1065.0,1075.0,1065.0,1075.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0097.npy,acc_chest/KF93_w0097.npy,ppg_wrist/KF93_w0097.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0098,KF93,98,1075.0,1085.0,1075.0,1085.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0098.npy,acc_chest/KF93_w0098.npy,ppg_wrist/KF93_w0098.npy,3.271,34.241,False,0.0,0.0,0.0
KF93_w0099,KF93,99,1085.0,1095.0,1085.0,1095.0,walk_before,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0099.npy,acc_chest/KF93_w0099.npy,ppg_wrist/KF93_w0099.npy,1.063,2.802,False,0.0,0.0,0.0
KF93_w0100,KF93,100,1095.0,1105.0,1095.0,1105.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0100.npy,acc_chest/KF93_w0100.npy,ppg_wrist/KF93_w0100.npy,2.948,6.172,False,0.0,0.0,0.0
KF93_w0101,KF93,101,1105.0,1115.0,1105.0,1115.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0101.npy,acc_chest/KF93_w0101.npy,ppg_wrist/KF93_w0101.npy,4.083,9.413,False,0.0,0.0,0.0
KF93_w0102,KF93,102,1115.0,1125.0,1115.0,1125.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0102.npy,acc_chest/KF93_w0102.npy,ppg_wrist/KF93_w0102.npy,4.252,10.502,False,0.0,0.0,0.0
KF93_w0103,KF93,103,1125.0,1135.0,1125.0,1135.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0103.npy,acc_chest/KF93_w0103.npy,ppg_wrist/KF93_w0103.npy,4.336,11.853,False,0.0,0.0,0.0
KF93_w0104,KF93,104,1135.0,1145.0,1135.0,1145.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0104.npy,acc_chest/KF93_w0104.npy,ppg_wrist/KF93_w0104.npy,3.925,10.609,False,0.0,0.0,0.0
KF93_w0105,KF93,105,1145.0,1155.0,1145.0,1155.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0105.npy,acc_chest/KF93_w0105.npy,ppg_wrist/KF93_w0105.npy,3.502,8.667,False,0.0,0.0,0.0
KF93_w0106,KF93,106,1155.0,1165.0,1155.0,1165.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0106.npy,acc_chest/KF93_w0106.npy,ppg_wrist/KF93_w0106.npy,3.232,8.364,False,0.0,0.0,0.0
KF93_w0107,KF93,107,1165.0,1175.0,1165.0,1175.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0107.npy,acc_chest/KF93_w0107.npy,ppg_wrist/KF93_w0107.npy,3.306,7.454,False,0.0,0.0,0.0
KF93_w0108,KF93,108,1175.0,1185.0,1175.0,1185.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0108.npy,acc_chest/KF93_w0108.npy,ppg_wrist/KF93_w0108.npy,2.63,19.466,False,0.0,0.0,0.0
KF93_w0109,KF93,109,1185.0,1195.0,1185.0,1195.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0109.npy,acc_chest/KF93_w0109.npy,ppg_wrist/KF93_w0109.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0110,KF93,110,1195.0,1205.0,1195.0,1205.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0110.npy,acc_chest/KF93_w0110.npy,ppg_wrist/KF93_w0110.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0111,KF93,111,1205.0,1215.0,1205.0,1215.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0111.npy,acc_chest/KF93_w0111.npy,ppg_wrist/KF93_w0111.npy,0.416,15.486,False,0.0,0.0,0.0
KF93_w0112,KF93,112,1215.0,1225.0,1215.0,1225.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0112.npy,acc_chest/KF93_w0112.npy,ppg_wrist/KF93_w0112.npy,3.304,19.814,False,0.0,0.0,0.0
KF93_w0113,KF93,113,1225.0,1235.0,1225.0,1235.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0113.npy,acc_chest/KF93_w0113.npy,ppg_wrist/KF93_w0113.npy,4.963,13.204,False,0.0,0.0,0.0
KF93_w0114,KF93,114,1235.0,1245.0,1235.0,1245.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0114.npy,acc_chest/KF93_w0114.npy,ppg_wrist/KF93_w0114.npy,5.013,13.044,False,0.0,0.0,0.0
KF93_w0115,KF93,115,1245.0,1255.0,1245.0,1255.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0115.npy,acc_chest/KF93_w0115.npy,ppg_wrist/KF93_w0115.npy,5.062,13.713,False,0.0,0.0,0.0
KF93_w0116,KF93,116,1255.0,1265.0,1255.0,1265.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0116.npy,acc_chest/KF93_w0116.npy,ppg_wrist/KF93_w0116.npy,4.32,11.883,False,0.0,0.0,0.0
KF93_w0117,KF93,117,1265.0,1275.0,1265.0,1275.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0117.npy,acc_chest/KF93_w0117.npy,ppg_wrist/KF93_w0117.npy,3.853,11.088,False,0.0,0.0,0.0
KF93_w0118,KF93,118,1275.0,1285.0,1275.0,1285.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0118.npy,acc_chest/KF93_w0118.npy,ppg_wrist/KF93_w0118.npy,4.593,13.091,False,0.0,0.0,0.0
KF93_w0119,KF93,119,1285.0,1295.0,1285.0,1295.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0119.npy,acc_chest/KF93_w0119.npy,ppg_wrist/KF93_w0119.npy,5.326,14.424,False,0.0,0.0,0.0
KF93_w0120,KF93,120,1295.0,1305.0,1295.0,1305.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0120.npy,acc_chest/KF93_w0120.npy,ppg_wrist/KF93_w0120.npy,4.317,11.45,False,0.0,0.0,0.0
KF93_w0121,KF93,121,1305.0,1315.0,1305.0,1315.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0121.npy,acc_chest/KF93_w0121.npy,ppg_wrist/KF93_w0121.npy,4.456,12.875,False,0.0,0.0,0.0
KF93_w0122,KF93,122,1315.0,1325.0,1315.0,1325.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0122.npy,acc_chest/KF93_w0122.npy,ppg_wrist/KF93_w0122.npy,4.754,12.713,False,0.0,0.0,0.0
KF93_w0123,KF93,123,1325.0,1335.0,1325.0,1335.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0123.npy,acc_chest/KF93_w0123.npy,ppg_wrist/KF93_w0123.npy,4.677,12.399,False,0.0,0.0,0.0
KF93_w0124,KF93,124,1335.0,1345.0,1335.0,1345.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0124.npy,acc_chest/KF93_w0124.npy,ppg_wrist/KF93_w0124.npy,4.321,12.313,False,0.0,0.0,0.0
KF93_w0125,KF93,125,1345.0,1355.0,1345.0,1355.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0125.npy,acc_chest/KF93_w0125.npy,ppg_wrist/KF93_w0125.npy,4.881,13.164,False,0.0,0.0,0.0
KF93_w0126,KF93,126,1355.0,1365.0,1355.0,1365.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0126.npy,acc_chest/KF93_w0126.npy,ppg_wrist/KF93_w0126.npy,3.4,8.792,False,0.0,0.0,0.0
KF93_w0127,KF93,127,1365.0,1375.0,1365.0,1375.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0127.npy,acc_chest/KF93_w0127.npy,ppg_wrist/KF93_w0127.npy,4.332,11.388,False,0.0,0.0,0.0
KF93_w0128,KF93,128,1375.0,1385.0,1375.0,1385.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0128.npy,acc_chest/KF93_w0128.npy,ppg_wrist/KF93_w0128.npy,2.408,6.811,False,0.0,0.0,0.0
KF93_w0129,KF93,129,1385.0,1395.0,1385.0,1395.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0129.npy,acc_chest/KF93_w0129.npy,ppg_wrist/KF93_w0129.npy,1.188,2.58,False,0.0,0.0,0.0
KF93_w0130,KF93,130,1395.0,1405.0,1395.0,1405.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0130.npy,acc_chest/KF93_w0130.npy,ppg_wrist/KF93_w0130.npy,1.676,5.208,False,0.0,0.0,0.0
KF93_w0131,KF93,131,1405.0,1415.0,1405.0,1415.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0131.npy,acc_chest/KF93_w0131.npy,ppg_wrist/KF93_w0131.npy,3.169,9.712,False,0.0,0.0,0.0
KF93_w0132,KF93,132,1415.0,1425.0,1415.0,1425.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0132.npy,acc_chest/KF93_w0132.npy,ppg_wrist/KF93_w0132.npy,4.239,10.576,False,0.0,0.0,0.0
KF93_w0133,KF93,133,1425.0,1435.0,1425.0,1435.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0133.npy,acc_chest/KF93_w0133.npy,ppg_wrist/KF93_w0133.npy,4.039,10.39,False,0.0,0.0,0.0
KF93_w0134,KF93,134,1435.0,1445.0,1435.0,1445.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0134.npy,acc_chest/KF93_w0134.npy,ppg_wrist/KF93_w0134.npy,3.577,8.057,False,0.0,0.0,0.0
KF93_w0135,KF93,135,1445.0,1455.0,1445.0,1455.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0135.npy,acc_chest/KF93_w0135.npy,ppg_wrist/KF93_w0135.npy,3.467,8.186,False,0.0,0.0,0.0
KF93_w0136,KF93,136,1455.0,1465.0,1455.0,1465.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0136.npy,acc_chest/KF93_w0136.npy,ppg_wrist/KF93_w0136.npy,4.168,10.843,False,0.0,0.0,0.0
KF93_w0137,KF93,137,1465.0,1475.0,1465.0,1475.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0137.npy,acc_chest/KF93_w0137.npy,ppg_wrist/KF93_w0137.npy,4.72,12.66,False,0.0,0.0,0.0
KF93_w0138,KF93,138,1475.0,1485.0,1475.0,1485.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0138.npy,acc_chest/KF93_w0138.npy,ppg_wrist/KF93_w0138.npy,4.416,12.057,False,0.0,0.0,0.0
KF93_w0139,KF93,139,1485.0,1495.0,1485.0,1495.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0139.npy,acc_chest/KF93_w0139.npy,ppg_wrist/KF93_w0139.npy,3.983,9.819,False,0.0,0.0,0.0
KF93_w0140,KF93,140,1495.0,1505.0,1495.0,1505.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0140.npy,acc_chest/KF93_w0140.npy,ppg_wrist/KF93_w0140.npy,4.049,10.13,False,0.0,0.0,0.0
KF93_w0141,KF93,141,1505.0,1515.0,1505.0,1515.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0141.npy,acc_chest/KF93_w0141.npy,ppg_wrist/KF93_w0141.npy,3.459,8.508,False,0.0,0.0,0.0
KF93_w0142,KF93,142,1515.0,1525.0,1515.0,1525.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0142.npy,acc_chest/KF93_w0142.npy,ppg_wrist/KF93_w0142.npy,4.816,12.731,False,0.0,0.0,0.0
KF93_w0143,KF93,143,1525.0,1535.0,1525.0,1535.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0143.npy,acc_chest/KF93_w0143.npy,ppg_wrist/KF93_w0143.npy,3.954,10.061,False,0.0,0.0,0.0
KF93_w0144,KF93,144,1535.0,1545.0,1535.0,1545.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0144.npy,acc_chest/KF93_w0144.npy,ppg_wrist/KF93_w0144.npy,3.811,9.192,False,0.0,0.0,0.0
KF93_w0145,KF93,145,1545.0,1555.0,1545.0,1555.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0145.npy,acc_chest/KF93_w0145.npy,ppg_wrist/KF93_w0145.npy,3.41,7.684,False,0.0,0.0,0.0
KF93_w0146,KF93,146,1555.0,1565.0,1555.0,1565.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0146.npy,acc_chest/KF93_w0146.npy,ppg_wrist/KF93_w0146.npy,4.299,10.59,False,0.0,0.0,0.0
KF93_w0147,KF93,147,1565.0,1575.0,1565.0,1575.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0147.npy,acc_chest/KF93_w0147.npy,ppg_wrist/KF93_w0147.npy,4.144,10.367,False,0.0,0.0,0.0
KF93_w0148,KF93,148,1575.0,1585.0,1575.0,1585.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0148.npy,acc_chest/KF93_w0148.npy,ppg_wrist/KF93_w0148.npy,4.929,12.717,False,0.0,0.0,0.0
KF93_w0149,KF93,149,1585.0,1595.0,1585.0,1595.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0149.npy,acc_chest/KF93_w0149.npy,ppg_wrist/KF93_w0149.npy,5.076,12.898,False,0.0,0.0,0.0
KF93_w0150,KF93,150,1595.0,1605.0,1595.0,1605.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0150.npy,acc_chest/KF93_w0150.npy,ppg_wrist/KF93_w0150.npy,4.665,11.354,False,0.0,0.0,0.0
KF93_w0151,KF93,151,1605.0,1615.0,1605.0,1615.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0151.npy,acc_chest/KF93_w0151.npy,ppg_wrist/KF93_w0151.npy,4.87,12.021,False,0.0,0.0,0.0
KF93_w0152,KF93,152,1615.0,1625.0,1615.0,1625.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0152.npy,acc_chest/KF93_w0152.npy,ppg_wrist/KF93_w0152.npy,4.276,10.659,False,0.0,0.0,0.0
KF93_w0153,KF93,153,1625.0,1635.0,1625.0,1635.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0153.npy,acc_chest/KF93_w0153.npy,ppg_wrist/KF93_w0153.npy,4.008,10.45,False,0.0,0.0,0.0
KF93_w0154,KF93,154,1635.0,1645.0,1635.0,1645.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0154.npy,acc_chest/KF93_w0154.npy,ppg_wrist/KF93_w0154.npy,3.312,7.891,False,0.0,0.0,0.0
KF93_w0155,KF93,155,1645.0,1655.0,1645.0,1655.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0155.npy,acc_chest/KF93_w0155.npy,ppg_wrist/KF93_w0155.npy,3.968,10.649,False,0.0,0.0,0.0
KF93_w0156,KF93,156,1655.0,1665.0,1655.0,1665.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0156.npy,acc_chest/KF93_w0156.npy,ppg_wrist/KF93_w0156.npy,3.279,8.885,False,0.0,0.0,0.0
KF93_w0157,KF93,157,1665.0,1675.0,1665.0,1675.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0157.npy,acc_chest/KF93_w0157.npy,ppg_wrist/KF93_w0157.npy,3.928,9.951,False,0.0,0.0,0.0
KF93_w0158,KF93,158,1675.0,1685.0,1675.0,1685.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0158.npy,acc_chest/KF93_w0158.npy,ppg_wrist/KF93_w0158.npy,3.165,7.605,False,0.0,0.0,0.0
KF93_w0159,KF93,159,1685.0,1695.0,1685.0,1695.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0159.npy,acc_chest/KF93_w0159.npy,ppg_wrist/KF93_w0159.npy,3.323,8.572,False,0.0,0.0,0.0
KF93_w0160,KF93,160,1695.0,1705.0,1695.0,1705.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0160.npy,acc_chest/KF93_w0160.npy,ppg_wrist/KF93_w0160.npy,3.552,9.597,False,0.0,0.0,0.0
KF93_w0161,KF93,161,1705.0,1715.0,1705.0,1715.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0161.npy,acc_chest/KF93_w0161.npy,ppg_wrist/KF93_w0161.npy,3.549,7.979,False,0.0,0.0,0.0
KF93_w0162,KF93,162,1715.0,1725.0,1715.0,1725.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0162.npy,acc_chest/KF93_w0162.npy,ppg_wrist/KF93_w0162.npy,3.875,9.729,False,0.0,0.0,0.0
KF93_w0163,KF93,163,1725.0,1735.0,1725.0,1735.0,run,chest+empatica,chest+empatica+forearm,gel,ecg/KF93_w0163.npy,acc_chest/KF93_w0163.npy,ppg_wrist/KF93_w0163.npy,3.763,9.861,False,0.0,0.0,0.0
